LATITUDE,LONGITUDE,ACQ_DATE
60.28648,22.292938,2013-09-04
64.646767,24.43067,2013-09-05
64.643166,24.42864,2013-09-05
60.28754,22.292706,2013-09-05
60.302006,25.526785,2013-09-05
60.299717,25.532827,2013-09-05
60.29755,25.519886,2013-09-05
60.295292,25.52586,2013-09-05
60.301437,25.529669,2013-09-05
60.297031,25.522657,2013-09-05
60.294792,25.528673,2013-09-05
60.299267,25.516668,2013-09-05
60.285564,22.29183,2013-09-05
60.286999,22.29571,2013-09-05
60.300262,25.525282,2013-09-05
60.296268,25.51683,2013-09-05
60.298923,25.525837,2013-09-05
60.299007,25.526302,2013-09-05
60.3009,25.528419,2013-09-05
64.648941,24.430401,2013-09-06
64.644806,24.428787,2013-09-06
60.288227,22.290892,2013-09-06
64.649406,24.432421,2013-09-06
64.645988,24.427416,2013-09-06
64.646645,24.420097,2013-09-06
64.643875,24.430483,2013-09-06
60.285183,22.290287,2013-09-06
60.286057,22.293209,2013-09-06
60.288597,22.290033,2013-09-06
64.648903,24.428005,2013-09-07
64.645676,24.424036,2013-09-07
64.641167,24.407598,2013-09-07
60.285477,22.29125,2013-09-07
64.644791,24.422558,2013-09-07
60.297779,25.486975,2013-09-07
60.285553,22.291409,2013-09-07
64.645164,24.427671,2013-09-08
60.286144,22.287916,2013-09-08
60.285744,22.286234,2013-09-08
64.733818,28.351999,2013-09-09
64.732437,28.359674,2013-09-09
64.730698,28.348927,2013-09-09
60.286083,22.290436,2013-09-09
64.655914,24.43194,2013-09-09
64.654228,24.433144,2013-09-09
64.644402,24.422102,2013-09-09
64.644562,24.428804,2013-09-09
64.643066,24.424732,2013-09-09
64.647079,24.42662,2013-09-10
64.643616,24.424456,2013-09-10
64.649246,24.421762,2013-09-10
64.644737,24.428677,2013-09-10
64.649834,24.430592,2013-09-10
64.646118,24.423843,2013-09-10
64.644165,24.428236,2013-09-10
64.655388,24.434589,2013-09-11
64.647514,24.431032,2013-09-11
64.643578,24.429264,2013-09-11
61.14817,28.802002,2013-09-12
60.413685,25.529886,2013-09-12
60.413803,25.534296,2013-09-12
60.285824,22.291931,2013-09-12
64.655701,24.432001,2013-09-12
64.653198,24.431372,2013-09-12
64.645142,24.426861,2013-09-12
64.656578,24.435995,2013-09-12
64.646088,24.427395,2013-09-12
64.648163,24.422216,2013-09-12
64.648026,24.429743,2013-09-12
64.645012,24.426899,2013-09-13
61.029728,28.175724,2013-09-13
60.2859,22.293118,2013-09-13
64.646332,24.426056,2013-09-13
64.64682,24.430405,2013-09-13
64.644737,24.42536,2013-09-13
60.286678,22.28792,2013-09-13
64.646103,24.428381,2013-09-13
64.656303,24.43294,2013-09-13
60.284084,22.290457,2013-09-13
60.285156,22.286003,2013-09-13
64.651268,24.417496,2013-09-14
64.645645,24.430042,2013-09-14
60.287575,22.289461,2013-09-14
60.298401,25.524984,2013-09-14
63.283535,24.467136,2013-09-14
63.283138,24.459049,2013-09-14
64.650108,24.422346,2013-09-15
64.645683,24.428556,2013-09-15
64.641174,24.406809,2013-09-15
60.288059,22.29068,2013-09-15
60.284733,22.288879,2013-09-15
64.648956,24.433981,2013-09-15
64.645187,24.426769,2013-09-15
60.286377,22.294483,2013-09-15
65.95871,25.503866,2013-09-15
60.287121,22.290028,2013-09-16
60.287025,22.288597,2013-09-16
64.644691,24.430138,2013-09-17
64.656075,24.43224,2013-09-18
64.644798,24.429445,2013-09-18
64.641945,24.405758,2013-09-18
64.646919,24.427425,2013-09-18
64.649002,24.41993,2013-09-19
64.650291,24.429325,2013-09-19
64.643776,24.42605,2013-09-19
64.645142,24.431036,2013-09-19
64.644127,24.421253,2013-09-19
64.643974,24.42651,2013-09-19
64.647919,24.424019,2013-09-19
60.288803,22.288046,2013-09-22
60.285175,22.288717,2013-09-22
60.286179,22.29303,2013-09-22
64.653442,24.433958,2013-09-23
64.647949,24.425205,2013-09-23
64.657906,24.424986,2013-09-24
64.656471,24.432707,2013-09-24
64.653358,24.429518,2013-09-24
64.645676,24.430899,2013-09-24
60.286991,22.289865,2013-09-24
64.653938,24.431273,2013-09-24
64.648666,24.422174,2013-09-24
64.642311,24.423002,2013-09-24
60.285564,22.2869,2013-09-24
64.645477,24.428156,2013-09-25
62.250263,25.880524,2013-09-26
62.24699,25.878395,2013-09-26
62.24596,25.885887,2013-09-26
60.288845,22.288925,2013-09-26
60.285744,22.289709,2013-09-26
60.286186,22.291178,2013-09-28
60.2854,22.291925,2013-09-28
60.287121,22.290436,2013-09-29
64.646362,24.420549,2013-09-30
64.648178,24.430235,2013-09-30
64.646065,24.425064,2013-10-01
64.647118,24.422585,2013-10-03
64.646545,24.432291,2013-10-03
60.284908,22.291615,2013-10-03
64.644707,24.427158,2013-10-03
60.283775,22.291302,2013-10-03
60.285736,22.287077,2013-10-03
64.643013,24.427561,2013-10-03
64.648972,24.420658,2013-10-04
64.644386,24.425358,2013-10-04
64.647629,24.430294,2013-10-06
64.643822,24.422558,2013-10-06
64.642319,24.427874,2013-10-06
64.645081,24.428951,2013-10-08
64.645348,24.423899,2013-10-08
64.6464,24.426643,2013-10-08
64.640472,24.408501,2013-10-09
60.286343,22.287802,2013-10-09
62.410526,22.052895,2013-10-10
64.647179,24.425034,2013-10-11
64.646011,24.432844,2013-10-11
64.643997,24.422432,2013-10-11
64.648781,24.436586,2013-10-12
64.646362,24.425289,2013-10-12
64.645317,24.434399,2013-10-12
60.287766,22.292778,2013-10-12
64.646255,24.434473,2013-10-12
60.285278,22.290953,2013-10-12
64.646523,24.420876,2013-10-13
64.644897,24.426321,2013-10-13
60.285908,22.287247,2013-10-13
60.286015,22.292301,2013-10-13
64.645325,24.429064,2013-10-13
60.286884,22.289083,2013-10-14
64.644005,24.424536,2013-10-14
61.316761,22.107418,2013-10-14
60.287144,22.287533,2013-10-14
64.648628,24.427401,2013-10-14
64.645325,24.42959,2013-10-14
64.646767,24.429483,2013-10-15
64.648346,24.42156,2013-10-15
64.643631,24.426064,2013-10-15
60.285892,22.288551,2013-10-15
64.647057,24.425299,2013-10-16
60.287956,22.292894,2013-10-16
60.284779,22.290676,2013-10-16
64.644798,24.430199,2013-10-16
60.28751,22.292816,2013-10-17
64.64579,24.423792,2013-10-18
64.646866,24.428686,2013-10-18
60.285946,22.291708,2013-10-19
61.315693,22.112793,2013-10-19
60.287941,22.288723,2013-10-19
60.287964,22.291948,2013-10-19
64.647224,24.431681,2013-10-19
60.284477,22.290079,2013-10-19
60.893028,23.742126,2013-10-20
60.28738,22.295174,2013-10-20
60.283981,22.292048,2013-10-20
64.645081,24.434053,2013-10-20
64.648567,24.439455,2013-10-20
64.644623,24.42856,2013-10-20
60.285912,22.293486,2013-10-21
64.645973,24.431652,2013-10-21
64.642357,24.424551,2013-10-21
64.647606,24.430328,2013-10-22
64.644348,24.427876,2013-10-22
64.475388,24.377748,2013-10-22
64.647789,24.425234,2013-10-26
64.644676,24.422064,2013-10-26
64.643234,24.429785,2013-10-26
64.646523,24.43125,2013-10-29
64.653198,24.433554,2013-10-30
64.646645,24.425005,2013-10-30
64.643356,24.420708,2013-10-30
64.638947,24.403204,2013-10-30
64.655952,24.43593,2013-10-30
64.645844,24.426683,2013-10-30
61.320477,22.123693,2013-10-31
64.656525,24.4361,2013-10-31
61.04549,27.364523,2013-11-02
60.285675,22.291975,2013-11-02
60.286827,22.291008,2013-11-03
60.676586,23.220131,2013-11-06
64.646507,24.428047,2013-11-07
60.284977,22.287161,2013-11-09
64.646782,24.422707,2013-11-09
61.458118,26.619909,2013-11-09
64.654167,24.436483,2013-11-11
64.644814,24.426992,2013-11-11
64.644066,24.425135,2013-11-11
64.642914,24.426136,2013-11-11
64.649788,24.425135,2013-11-13
64.646317,24.422964,2013-11-13
64.649384,24.417196,2013-11-13
64.6464,24.426107,2013-11-13
64.648697,24.424122,2013-11-13
64.642044,24.426357,2013-11-13
60.286343,22.29388,2013-11-14
64.654465,24.435909,2013-11-14
64.647484,24.425152,2013-11-14
60.293278,25.488813,2013-11-14
60.285271,22.291155,2013-11-14
64.645187,24.423639,2013-11-15
64.25901,24.821674,2013-11-16
60.285027,22.288729,2013-11-16
64.646141,24.42931,2013-11-17
64.647385,24.421635,2013-11-17
64.642998,24.426546,2013-11-17
60.900028,22.487156,2013-11-17
60.287834,22.289869,2013-11-17
64.645607,24.423309,2013-11-17
64.648262,24.42943,2013-11-17
64.646545,24.423012,2013-11-18
60.285519,22.288279,2013-11-18
64.643753,24.426746,2013-11-18
64.647057,24.428682,2013-11-20
64.648079,24.429134,2013-11-20
64.643005,24.428379,2013-11-20
64.646103,24.421595,2013-11-20
64.647263,24.423292,2013-11-21
64.646309,24.42878,2013-11-24
60.311157,25.529541,2013-11-24
64.643768,24.424484,2013-11-24
64.652306,24.431952,2013-11-25
64.643997,24.428715,2013-11-25
64.654305,24.427401,2013-11-25
64.655487,24.434851,2013-11-25
64.652077,24.429863,2013-11-25
64.645248,24.419853,2013-11-25
64.642502,24.430178,2013-11-25
64.651405,24.431316,2013-11-25
64.646576,24.430286,2013-11-25
60.313999,25.526308,2013-11-25
60.30954,25.525232,2013-11-25
60.312088,25.528854,2013-11-25
60.288208,22.287167,2013-11-25
64.649689,24.435549,2013-11-26
64.64325,24.427628,2013-11-26
60.310654,25.527082,2013-11-26
60.285942,22.294157,2013-11-26
60.285866,22.287258,2013-11-26
64.646667,24.425758,2013-11-26
64.643776,24.421692,2013-11-26
64.643715,24.430162,2013-11-26
64.645592,24.429867,2013-11-27
64.642471,24.426697,2013-11-27
63.899849,26.862782,2013-11-27
64.652992,24.43589,2013-11-27
61.3176,22.110344,2013-11-28
60.285038,22.290043,2013-11-28
64.647491,24.425264,2013-11-29
64.644028,24.423098,2013-11-29
64.645676,24.426193,2013-11-29
64.642204,24.424034,2013-11-29
60.287785,22.289009,2013-11-29
64.656555,24.433706,2013-11-29
64.646194,24.429178,2013-11-29
64.642509,24.42243,2013-11-29
64.65419,24.435553,2013-12-01
64.643677,24.426882,2013-12-01
64.644257,24.422743,2013-12-02
60.284672,22.291431,2013-12-02
64.644318,24.430014,2013-12-03
64.643028,24.42226,2013-12-03
64.649529,24.421423,2013-12-04
64.645103,24.427677,2013-12-04
64.644493,24.425863,2013-12-07
64.64563,24.42462,2013-12-08
64.64489,24.422989,2013-12-09
60.288647,22.292034,2013-12-11
60.2854,22.287113,2013-12-12
64.642357,24.423828,2013-12-13
64.645142,24.423868,2013-12-14
64.64492,24.425802,2013-12-14
64.646584,24.427675,2013-12-14
64.644859,24.435282,2013-12-17
64.648796,24.423307,2013-12-17
64.640244,24.407953,2013-12-17
64.642914,24.427662,2013-12-17
63.782478,24.246769,2013-12-17
64.647423,24.422857,2013-12-17
64.644615,24.428183,2013-12-18
60.287785,22.288242,2013-12-18
64.643677,24.424091,2013-12-18
64.64566,24.424927,2013-12-18
64.643181,24.422781,2013-12-18
64.646286,24.422733,2013-12-21
64.64415,24.423832,2013-12-21
60.286446,22.287699,2013-12-23
64.645905,24.426958,2013-12-26
64.644844,24.428915,2013-12-31
60.286297,22.288868,2013-12-31
64.646469,24.423256,2014-01-12
64.646706,24.424551,2014-01-12
64.644516,24.421013,2014-01-13
60.285519,22.293797,2014-01-13
64.646614,24.4252,2014-01-14
64.646042,24.426779,2014-01-15
60.284821,22.293531,2014-01-16
64.644356,24.423162,2014-01-17
64.646568,24.427032,2014-01-17
64.64547,24.422224,2014-01-18
64.645126,24.428738,2014-01-19
64.644043,24.426266,2014-01-28
64.644211,24.428068,2014-01-29
64.646774,24.424353,2014-02-04
64.643616,24.43096,2014-02-04
60.285133,22.287777,2014-02-26
64.644554,24.428583,2014-02-26
61.389431,23.699804,2014-03-06
60.313065,25.530756,2014-03-06
60.295074,25.487492,2014-03-06
60.310688,25.52775,2014-03-06
60.311916,25.531553,2014-03-06
60.311279,25.533068,2014-03-06
61.02903,28.177252,2014-03-10
64.645142,24.430029,2014-03-10
61.148411,28.795572,2014-03-11
64.644577,24.428118,2014-03-14
64.645363,24.425932,2014-03-14
60.860409,26.130331,2014-03-14
64.650009,24.42252,2014-03-15
64.645622,24.4282,2014-03-15
64.652298,24.428167,2014-03-15
62.67131,22.73414,2014-03-15
64.644096,24.431915,2014-03-17
64.645103,24.420881,2014-03-17
64.644592,24.422979,2014-03-18
64.647972,24.421757,2014-03-20
64.646805,24.429585,2014-03-20
64.647842,24.430298,2014-03-20
64.650352,24.431602,2014-03-22
64.646866,24.426199,2014-03-22
60.14082,24.01276,2014-03-22
62.522453,29.393179,2014-03-22
62.659084,27.058228,2014-03-22
63.676117,22.652439,2014-03-22
64.646721,24.426849,2014-03-22
64.64547,24.43108,2014-03-23
62.455681,21.613333,2014-03-24
64.646675,24.430828,2014-03-25
64.643532,24.428053,2014-03-25
64.644424,24.425154,2014-03-25
64.652359,24.43259,2014-03-25
64.646126,24.429602,2014-03-25
64.643532,24.424627,2014-03-25
64.645599,24.42692,2014-03-25
64.647392,24.426704,2014-03-25
64.646507,24.43058,2014-03-26
64.647591,24.422037,2014-03-26
64.643166,24.428272,2014-03-26
64.650879,24.434895,2014-03-26
64.64711,24.427706,2014-03-26
61.747875,23.829985,2014-03-26
64.646378,24.424248,2014-03-26
62.187111,30.578791,2014-03-27
60.765659,21.518585,2014-03-27
64.645287,24.426977,2014-03-28
64.65078,24.431942,2014-03-28
64.644508,24.425571,2014-03-29
64.645241,24.431953,2014-03-29
64.645073,24.428213,2014-03-29
60.570393,23.245588,2014-03-29
61.510155,27.252268,2014-03-29
61.509438,27.252159,2014-03-29
64.64637,24.424143,2014-03-29
64.647766,24.42923,2014-03-29
64.64418,24.426699,2014-03-30
64.647812,24.421381,2014-03-30
64.646156,24.430824,2014-03-31
64.642899,24.428375,2014-03-31
64.644615,24.423048,2014-04-02
64.643799,24.429932,2014-04-03
64.64534,24.430674,2014-04-03
64.147621,24.405504,2014-04-03
64.646111,24.423193,2014-04-03
64.648758,24.422615,2014-04-04
64.644196,24.427158,2014-04-04
64.646576,24.426857,2014-04-06
64.644234,24.42115,2014-04-06
64.64769,24.422924,2014-04-07
64.655693,24.435036,2014-04-07
64.646629,24.431572,2014-04-07
63.363617,22.762318,2014-04-07
63.985149,25.830162,2014-04-07
63.818577,23.033693,2014-04-07
64.643364,24.425301,2014-04-07
64.646187,24.42222,2014-04-08
64.650009,24.421709,2014-04-08
64.644554,24.426533,2014-04-08
61.250683,25.373692,2014-04-08
61.250713,25.373247,2014-04-08
60.719788,26.09178,2014-04-08
60.724426,26.090799,2014-04-08
64.644348,24.427925,2014-04-08
64.64679,24.424343,2014-04-08
64.646957,24.424177,2014-04-09
61.316406,22.109848,2014-04-09
61.495056,27.855896,2014-04-09
63.839149,25.096308,2014-04-09
63.842735,25.09108,2014-04-09
63.532864,26.959616,2014-04-09
63.932537,24.410652,2014-04-09
64.647072,24.426533,2014-04-09
64.644463,24.425596,2014-04-09
64.64666,24.425364,2014-04-10
60.285416,23.297344,2014-04-10
64.655655,24.436794,2014-04-10
64.645523,24.425007,2014-04-10
60.560596,23.333214,2014-04-10
60.563847,23.331306,2014-04-10
60.59737,23.319197,2014-04-10
60.60062,23.317286,2014-04-10
61.83353,22.014032,2014-04-10
61.832481,22.006863,2014-04-10
63.878662,25.240868,2014-04-10
64.214378,25.669315,2014-04-10
64.252335,25.361111,2014-04-10
60.203377,23.216619,2014-04-10
61.155163,22.697962,2014-04-12
61.669308,23.588903,2014-04-12
64.645264,24.428541,2014-04-13
64.645454,24.433144,2014-04-14
64.645088,24.424622,2014-04-15
64.64315,24.418419,2014-04-15
64.64695,24.427597,2014-04-15
64.659027,24.42831,2014-04-16
64.64489,24.426579,2014-04-16
60.286644,22.287516,2014-04-16
64.692245,24.53718,2014-04-16
60.830635,26.245008,2014-04-18
60.829029,26.247307,2014-04-18
60.801571,23.096777,2014-04-18
60.804905,26.205517,2014-04-18
64.647293,24.425262,2014-04-18
64.644325,24.429363,2014-04-18
60.287342,22.287502,2014-04-18
60.286186,22.290503,2014-04-19
60.576038,26.462446,2014-04-19
60.661709,26.385685,2014-04-19
60.676586,26.387127,2014-04-19
64.000359,25.578518,2014-04-19
63.996838,25.57589,2014-04-19
60.607826,26.450403,2014-04-19
60.6073,26.441532,2014-04-19
60.672802,26.374332,2014-04-19
60.814781,26.696657,2014-04-19
60.287888,22.288261,2014-04-19
60.287975,22.290398,2014-04-20
60.286522,22.291193,2014-04-20
60.785603,26.452702,2014-04-20
64.64418,24.422949,2014-04-20
64.646133,24.425026,2014-04-20
60.288673,22.292217,2014-04-21
60.285244,22.288643,2014-04-21
60.707542,26.574488,2014-04-21
60.766163,26.597773,2014-04-21
60.784359,26.461487,2014-04-21
61.606174,28.182968,2014-04-21
60.549675,21.62492,2014-04-21
60.797371,26.293306,2014-04-21
60.804733,26.294769,2014-04-21
60.802624,26.290764,2014-04-21
64.648621,24.423244,2014-04-22
64.644104,24.430151,2014-04-22
60.285728,22.293217,2014-04-22
64.647064,24.423588,2014-04-22
64.647621,24.43017,2014-04-22
64.643936,24.423376,2014-04-22
60.633366,26.470657,2014-04-22
60.638065,26.46232,2014-04-22
60.63488,26.454931,2014-04-22
60.636097,26.460529,2014-04-22
60.834267,26.647966,2014-04-22
60.826073,23.132915,2014-04-22
60.773331,26.572968,2014-04-22
60.795307,26.268133,2014-04-22
60.799652,26.27273,2014-04-22
61.071636,24.506035,2014-04-22
60.819756,26.243324,2014-04-22
60.8195,26.253841,2014-04-22
64.6446,24.426262,2014-04-23
60.288071,22.291325,2014-04-23
64.644424,24.421528,2014-04-23
60.286598,22.294003,2014-04-23
60.388222,25.812862,2014-04-23
60.56675,25.58256,2014-04-23
60.862053,25.004223,2014-04-23
64.074135,28.765358,2014-04-23
64.644432,24.428024,2014-04-24
64.645683,24.422501,2014-04-24
60.288692,22.291121,2014-04-24
64.644562,24.426683,2014-04-24
60.285458,22.288572,2014-04-24
60.856201,24.996763,2014-04-24
60.738583,26.429932,2014-04-24
60.585793,23.504267,2014-04-24
60.58379,23.503866,2014-04-24
64.64415,24.424124,2014-04-24
64.646004,24.427662,2014-04-24
64.642532,24.429832,2014-04-24
60.284595,22.291866,2014-04-24
64.64402,24.425495,2014-04-25
60.287724,22.292578,2014-04-25
60.284405,22.28974,2014-04-25
62.585468,25.968859,2014-04-25
62.583256,25.961111,2014-04-25
62.589157,25.963789,2014-04-25
62.587006,25.95623,2014-04-25
64.113228,24.545158,2014-04-25
60.285442,22.284922,2014-04-25
64.651001,24.424135,2014-04-26
64.646614,24.429014,2014-04-26
64.643471,24.426229,2014-04-26
60.18111,23.987101,2014-04-26
60.285271,22.291208,2014-04-26
60.82093,22.748154,2014-04-26
64.656876,24.436306,2014-04-27
64.646851,24.429354,2014-04-27
64.643509,24.427042,2014-04-27
60.285511,22.291452,2014-04-27
61.396599,21.576832,2014-04-27
61.39502,21.576584,2014-04-27
60.286369,22.292179,2014-04-27
60.598461,23.482681,2014-04-27
61.065498,21.770433,2014-04-27
61.068687,21.76865,2014-04-27
64.645073,24.431692,2014-04-28
60.287178,22.288809,2014-04-28
60.285286,22.290266,2014-04-28
64.654694,24.434092,2014-04-28
64.64756,24.422413,2014-04-28
64.645203,24.430288,2014-04-28
60.285027,22.292568,2014-04-28
61.438953,28.679934,2014-04-28
61.442127,28.677567,2014-04-28
60.750202,26.713062,2014-04-28
64.646393,24.428452,2014-04-29
60.287449,22.293346,2014-04-29
60.286064,22.288099,2014-04-29
60.284664,22.288805,2014-04-29
64.645653,24.426672,2014-04-30
60.286453,22.287386,2014-04-30
60.298672,25.519646,2014-04-30
64.645576,24.420055,2014-04-30
64.645638,24.429449,2014-04-30
64.646835,24.428801,2014-04-30
64.646805,24.419407,2014-04-30
64.644905,24.42728,2014-05-01
64.645561,24.424135,2014-05-01
64.646301,24.420996,2014-05-01
64.645271,24.429859,2014-05-02
60.286461,22.292961,2014-05-02
64.647423,24.431303,2014-05-02
64.645828,24.428434,2014-05-02
64.64576,24.42338,2014-05-02
64.649017,24.420971,2014-05-02
60.287109,22.287571,2014-05-03
60.285034,22.293308,2014-05-03
60.288521,22.293755,2014-05-04
60.284328,22.292532,2014-05-04
60.286896,22.287907,2014-05-04
65.489067,25.9883,2014-05-04
60.76852,23.490419,2014-05-04
64.647934,24.427319,2014-05-04
64.645844,24.423994,2014-05-05
64.656853,24.426506,2014-05-05
65.169411,25.346905,2014-05-05
64.658745,24.429813,2014-05-05
64.644295,24.426096,2014-05-05
60.28624,22.28853,2014-05-05
64.659401,24.428209,2014-05-06
64.6455,24.423176,2014-05-06
60.496849,22.058819,2014-05-06
60.288303,22.289389,2014-05-06
64.645927,24.426701,2014-05-06
64.645157,24.424648,2014-05-06
60.285522,22.286329,2014-05-06
64.650543,24.423367,2014-05-07
64.646187,24.428558,2014-05-07
64.642998,24.425949,2014-05-07
60.28738,22.288464,2014-05-07
62.527336,26.823822,2014-05-07
64.660332,24.424898,2014-05-08
64.645454,24.425266,2014-05-08
62.662998,22.392818,2014-05-08
64.66066,24.427734,2014-05-08
64.658333,24.422029,2014-05-08
65.086746,25.403759,2014-05-08
66.214211,23.764187,2014-05-09
62.565941,23.034142,2014-05-14
64.647972,24.432316,2014-05-15
64.643631,24.430853,2014-05-15
60.286541,22.291155,2014-05-15
60.286194,22.289965,2014-05-15
64.656555,24.428974,2014-05-15
60.579659,23.525162,2014-05-15
63.088409,22.775299,2014-05-15
63.091858,22.774307,2014-05-15
63.089432,22.764771,2014-05-15
64.643661,24.425352,2014-05-15
64.645424,24.428131,2014-05-16
64.647491,24.423285,2014-05-16
64.643311,24.429928,2014-05-16
60.284691,22.28632,2014-05-16
60.287083,22.292999,2014-05-16
60.285744,22.291334,2014-05-17
64.64312,24.431486,2014-05-17
64.647568,24.427629,2014-05-17
62.889214,24.013899,2014-05-17
63.525951,24.062189,2014-05-17
65.34491,26.968189,2014-05-17
60.286884,22.28796,2014-05-17
62.888142,24.011648,2014-05-17
60.285675,22.292833,2014-05-18
61.034508,23.166306,2014-05-18
63.400665,27.386248,2014-05-18
64.646095,24.425314,2014-05-18
64.655655,24.434328,2014-05-19
64.652054,24.432268,2014-05-19
64.648468,24.430189,2014-05-19
64.644867,24.428129,2014-05-19
61.031273,28.172327,2014-05-19
67.227554,28.378416,2014-05-19
65.728615,25.594732,2014-05-19
64.647026,24.424055,2014-05-19
64.655708,24.434156,2014-05-20
64.652206,24.423805,2014-05-20
64.647446,24.430889,2014-05-20
63.890053,26.417271,2014-05-20
64.787949,25.979778,2014-05-21
64.783875,25.972437,2014-05-21
64.789642,25.972748,2014-05-21
64.655609,24.43339,2014-05-21
64.646202,24.427889,2014-05-21
60.288155,22.290262,2014-05-21
64.646194,24.430172,2014-05-22
64.644478,24.423624,2014-05-22
60.284672,22.286528,2014-05-22
60.28463,22.293489,2014-05-22
61.031113,28.174374,2014-05-23
60.299854,25.5261,2014-05-23
60.296658,25.523672,2014-05-23
60.287411,22.294806,2014-05-23
60.284214,22.292738,2014-05-23
60.299129,25.524368,2014-05-23
60.285259,22.290247,2014-05-23
60.987858,25.156595,2014-05-23
61.317947,22.118227,2014-05-23
64.646362,24.424183,2014-05-23
60.984756,25.155313,2014-05-23
64.644333,24.431688,2014-05-23
64.652748,24.428738,2014-05-24
64.645844,24.424343,2014-05-24
63.180233,24.609392,2014-05-24
61.130001,28.450945,2014-05-24
61.031311,28.174313,2014-05-24
60.286106,22.293024,2014-05-24
64.653473,24.435419,2014-05-24
60.284733,22.289314,2014-05-24
64.64492,24.424603,2014-05-24
64.653664,24.434484,2014-05-24
64.654633,24.431297,2014-05-25
64.653297,24.437723,2014-05-25
64.650352,24.424116,2014-05-25
64.646416,24.422344,2014-05-25
64.639534,24.406773,2014-05-25
60.300468,25.526506,2014-05-25
60.286762,22.292061,2014-05-28
64.645233,24.428087,2014-05-29
65.486626,27.092098,2014-05-29
64.646202,24.430618,2014-05-31
60.285355,22.288351,2014-05-31
60.286625,22.289518,2014-05-31
60.298283,25.484575,2014-06-01
60.292717,25.484121,2014-06-01
60.286274,22.291611,2014-06-01
60.287498,22.291973,2014-06-02
64.643173,24.428535,2014-06-02
64.64521,24.427677,2014-06-02
64.645729,24.426014,2014-06-02
60.875343,27.587292,2014-06-04
64.645447,24.430187,2014-06-04
64.643852,24.428762,2014-06-04
64.645599,24.425831,2014-06-05
60.288864,22.290398,2014-06-05
60.284672,22.289171,2014-06-05
64.655785,24.433403,2014-06-05
64.646179,24.43125,2014-06-05
64.64817,24.427521,2014-06-05
60.2854,22.29615,2014-06-06
66.069626,25.587355,2014-06-06
64.647156,24.422728,2014-06-06
64.648903,24.42156,2014-06-06
60.285202,22.287775,2014-06-06
64.644913,24.424437,2014-06-07
64.644424,24.426069,2014-06-07
64.645943,24.425413,2014-06-07
60.286377,22.291206,2014-06-07
60.288761,22.290144,2014-06-08
60.285564,22.288076,2014-06-08
60.285919,22.28792,2014-06-08
64.645218,24.423944,2014-06-10
64.647232,24.423374,2014-06-11
64.646713,24.434217,2014-06-11
60.315708,25.527449,2014-06-11
60.286858,22.28809,2014-06-11
62.574444,24.43091,2014-06-11
64.645752,24.426952,2014-06-11
60.287827,22.294622,2014-06-13
60.284641,22.292397,2014-06-13
64.64753,24.423977,2014-06-14
64.64608,24.424343,2014-06-14
64.647781,24.425047,2014-06-14
64.646187,24.425356,2014-06-15
64.644432,24.43046,2014-06-15
60.286011,22.290356,2014-06-15
60.286263,22.286997,2014-06-16
60.288967,22.291328,2014-06-16
60.284519,22.290255,2014-06-16
60.287594,22.289003,2014-06-16
60.289471,22.291235,2014-06-16
60.284191,22.290596,2014-06-16
63.335339,22.990341,2014-06-17
63.336052,22.987717,2014-06-17
64.64534,24.42919,2014-06-17
64.646057,24.429451,2014-06-17
64.645462,24.42074,2014-06-17
62.999214,27.341272,2014-06-21
60.286583,22.287176,2014-06-21
60.096199,23.223879,2014-06-21
64.136009,25.364246,2014-06-22
64.645882,24.424881,2014-06-23
64.654205,24.434921,2014-06-23
61.029572,28.17679,2014-06-25
63.132389,21.75087,2014-06-25
63.131706,21.74749,2014-06-25
60.287739,22.29347,2014-06-27
60.289227,22.291529,2014-06-27
62.880257,26.744181,2014-06-28
62.341228,22.638149,2014-06-28
64.644981,24.423065,2014-06-29
64.647964,24.422873,2014-06-29
64.64772,24.425074,2014-06-30
64.644951,24.429956,2014-07-01
63.936985,23.650757,2014-07-04
63.938076,23.65074,2014-07-04
60.286861,22.287565,2014-07-05
64.646332,24.427946,2014-07-06
61.028442,28.171385,2014-07-06
60.308548,25.524319,2014-07-06
60.287437,22.289347,2014-07-06
64.651108,24.435923,2014-07-07
64.647575,24.425507,2014-07-07
64.646965,24.434278,2014-07-07
64.648132,24.420876,2014-07-07
64.647491,24.429607,2014-07-07
64.643356,24.42802,2014-07-07
60.287941,22.291147,2014-07-07
64.643333,24.425474,2014-07-07
64.643967,24.427092,2014-07-07
64.647163,24.43124,2014-07-07
64.642349,24.430185,2014-07-07
64.648781,24.434996,2014-07-07
64.644447,24.421799,2014-07-07
64.643967,24.433937,2014-07-07
60.286793,22.293779,2014-07-08
64.644211,24.422476,2014-07-08
66.001221,26.985661,2014-07-08
66.004372,26.981544,2014-07-08
64.654861,24.431524,2014-07-08
66.00219,26.991383,2014-07-08
66.006454,26.977692,2014-07-08
64.647316,24.424614,2014-07-08
60.287292,22.286667,2014-07-08
60.286568,22.286446,2014-07-09
60.285133,22.29368,2014-07-09
63.525055,24.063543,2014-07-09
64.645401,24.42511,2014-07-09
60.289288,22.285133,2014-07-09
64.64373,24.427557,2014-07-10
60.286057,22.287006,2014-07-10
60.284985,22.293745,2014-07-10
64.652985,24.430603,2014-07-10
66.232315,24.954172,2014-07-10
66.2323,24.960001,2014-07-10
66.231194,24.950392,2014-07-10
